stop_id,lat,long,g_id,boundary_g_id,lower_cut_stops_0,lower_cut_stops_1,lower_cut_stops_2,lower_cut_stops_3
2595,46.3807807849728,6.218165346999428,2,-1,0,0,1,0
2596,46.761633420161715,9.446970990006829,1,-1,0,1,0,0
2597,46.222245335387896,7.419527292383901,2,-1,0,0,1,0
2598,47.72190013283811,8.66223869030215,1,-1,0,1,0,0
2599,46.29415051820229,7.88145897784814,-1,"[1, 2]",0,1,1,0
2600,46.034714570925,8.94387849821851,3,-1,0,0,0,1
2601,47.1091355497474,9.525043571360527,1,-1,0,0,0,0
2602,46.8166877026343,8.04546439929267,2,-1,0,0,1,0
2603,46.211038348219496,7.3942936160494686,2,-1,0,0,1,0
2604,46.5176708968283,7.31172047512171,2,-1,0,0,1,0
2605,46.77414259197829,9.552082861416288,1,-1,0,1,0,0
2606,47.060048322697,7.99864420667784,2,-1,0,0,1,0
2607,47.3629543450107,7.63607517480389,2,-1,0,0,1,0
2608,46.6756582290598,7.6354822867162895,2,-1,0,0,1,0
2609,47.519125063693714,8.01650271452863,1,-1,0,1,0,0
2610,47.3201489989318,7.90781554828788,1,-1,0,1,0,0
2611,47.374173438993594,8.14322805167701,1,-1,0,1,0,0
2612,47.316897004426785,7.91375341231673,1,-1,0,1,0,0
2613,47.10883596435989,7.60896401952539,2,-1,0,0,1,0
2614,47.047856672644905,9.03816567045282,1,-1,0,1,0,0
2615,46.9727664780354,9.82778480530379,1,-1,0,1,0,0
2616,47.1073074412362,8.35552690280253,3,-1,0,0,0,1
2617,46.514796384059714,6.65798949331841,2,-1,0,0,1,0
2618,46.1000760143909,7.06757634716972,2,-1,0,0,1,0
2619,47.3277910070514,8.6023120776902,0,-1,0,0,0,0
2620,47.206441993643296,8.75079461102298,1,-1,0,1,0,0
2621,47.193856560415,7.663788201322839,2,-1,0,0,1,0
2622,47.389671817734786,8.077722901149889,1,-1,0,1,0,0
2623,47.6946622022928,8.60143172871163,1,-1,0,1,0,0
2624,47.3973828138821,9.64044115277459,1,-1,0,0,0,0
2625,47.392147000181396,7.24890128729449,2,-1,0,0,1,0
2626,46.02526575971311,8.96550094711027,3,-1,0,0,0,1
2627,46.827500039304894,7.86163315952486,2,-1,0,0,1,0
2628,47.28188581047879,8.612714568681751,0,-1,1,0,0,0
2629,46.9571827203126,6.8342838678514095,2,-1,0,0,0,0
2630,47.303149940450794,7.984405909422572,1,-1,0,1,0,0
2631,46.9681629371243,6.85090270060993,2,-1,0,0,0,0
2632,47.09816595686561,9.47458520184451,1,-1,0,0,0,0
2633,46.340980652936004,7.98372318980654,2,-1,0,0,1,0
2634,46.516842558206605,6.62909069062426,2,-1,0,0,1,0
2636,46.6624172201444,6.79531495082088,2,-1,0,0,1,0
2637,47.1710340364746,7.57278886302887,2,-1,0,0,1,0
2638,46.6275608561547,7.39025119727037,2,-1,0,0,1,0
2639,46.311676183070794,7.78594111367442,2,-1,0,0,1,0
2640,47.24022234577729,8.65901373843171,1,-1,0,1,0,0
2641,46.0017333852233,8.97781684965727,3,-1,0,0,0,1
2642,47.019674241284285,8.65173738462933,1,-1,0,1,0,0
2643,46.873466593119105,7.55943091475215,2,-1,0,0,1,0
2644,46.8362638737617,9.317784268979619,1,-1,0,1,0,0
2645,47.4533327608574,9.638249263481027,1,-1,0,1,0,0
2646,47.74938355207561,8.48539634344576,1,-1,0,1,0,0
2647,46.715571201997214,9.32948033398049,1,-1,0,1,0,0
2648,47.125445122936796,8.461671836788861,1,-1,0,1,0,0
2649,46.698982374095706,6.8836103601092695,2,-1,0,0,1,0
2650,47.394907877350505,8.64574562168342,0,-1,1,0,0,0
2651,47.4379685553129,8.26983660783844,0,-1,1,0,0,0
2652,47.3623580357057,9.17520366706433,1,-1,0,1,0,0
2653,46.212778906671296,7.428214001182539,2,-1,0,0,1,0
2654,46.4617915782728,7.1077130740697685,2,-1,0,0,1,0
2655,46.877316855471,8.6467158021904,1,-1,0,1,0,0
2656,47.427370775014886,8.76683852199959,0,-1,1,0,0,0
2657,47.421457209766906,8.40944378616289,0,-1,0,0,0,0
2658,46.0119847993738,8.81757536925372,3,-1,0,0,0,1
2659,46.3476346243596,6.148536929317629,2,-1,0,0,1,0
2660,47.0634935499276,9.49220116456855,1,-1,0,0,0,0
2661,47.187001065373,9.4259683786612,1,-1,0,0,0,0
2662,46.2104167068328,7.37266218400486,2,-1,0,0,1,0
2663,47.4236087790391,7.501220084333099,2,-1,0,0,1,0
2664,46.8585726271315,9.5400634029131,1,-1,0,1,0,0
2665,47.0477954625513,9.06044388950208,1,-1,0,1,0,0
2666,47.29095914548579,8.610504713082511,0,-1,1,0,0,0
2667,47.5486798567762,8.52403288382112,1,-1,0,1,0,0
2668,46.6852232710174,7.85524613785388,2,-1,0,0,1,0
2669,46.82457434585711,7.497303429693789,2,-1,0,0,1,0
2670,47.201089582087896,9.33872399825536,1,-1,0,0,0,0
2671,47.4708056831415,9.05831488227842,1,-1,0,1,0,0
2672,46.260759285041104,7.48209495193153,2,-1,0,0,1,0
2673,46.807078327065106,7.15300613070138,2,-1,0,0,1,0
2674,46.18232360903301,7.8122258188914095,1,-1,0,1,0,0
2675,47.2298227068283,8.8576761635424,1,-1,0,1,0,0
2676,47.3044048052528,8.75826859418789,0,-1,1,0,0,0
2677,47.116111132694996,8.19596814201501,1,-1,0,1,0,0
2678,48.8895613599534,8.32359179444763,1,-1,0,1,0,0
2679,47.0334520013546,7.31340930785609,2,-1,0,0,0,0
2680,47.412685920151795,9.35107583341373,1,-1,0,0,0,0
2681,47.098887549145495,6.82601936723636,2,-1,0,0,-1,0
2682,47.4783712293186,9.538922542502108,1,-1,0,0,0,0
2683,47.296180634655705,8.39551091610425,0,-1,0,0,0,0
2684,46.576203668843604,6.45469176134102,3,-1,0,0,0,0
2685,47.4659415425579,9.56733625494276,1,-1,0,0,0,0
2686,48.7703201065038,9.156949900488481,1,-1,0,1,0,0
2687,47.032258069559795,8.43313236020841,1,-1,0,1,0,0
2688,46.7330723381362,7.164729145160768,2,-1,0,0,1,0
2689,47.4371300472419,9.37702816197555,1,-1,0,0,0,0
2690,47.171125639243094,7.52957091470386,2,-1,0,0,1,0
2691,46.5369540174187,6.60244665929357,3,-1,0,0,0,0
2692,46.7991829681178,6.609094192396982,2,-1,0,0,1,0
2693,46.0482768718556,6.99722029410769,2,-1,0,0,1,0
2694,46.927707081173715,7.492479476617402,2,-1,0,0,0,0
2695,47.3060190292743,7.56810864039795,2,-1,0,0,1,0
2696,46.81218755623861,7.109051563843289,2,-1,0,0,1,0
2697,46.0801149234669,7.21098339914652,3,-1,0,0,0,1
2698,47.4072145214937,9.60889231999192,1,-1,0,0,0,0
2699,47.3072920994884,8.59476622930254,0,-1,1,0,0,0
2700,47.3998211511766,8.4481971075252,0,-1,0,0,0,0
2701,46.940649903232405,9.69057612878828,1,-1,0,1,0,0
2702,47.4764829807134,8.3076916139165,-1,"[0, 1]",0,1,0,0
2703,46.8763220773116,8.71196044128509,1,-1,0,1,0,0
2704,46.270323003958396,7.863079447132501,2,-1,0,0,1,0
2705,47.4219616816404,8.51004611484544,0,-1,1,0,0,0
2706,46.996985240479496,6.94448918692253,2,-1,0,0,0,0
2707,47.126734759681796,9.52566340890666,1,-1,0,0,0,0
2708,46.24244072761021,6.14734216998959,2,-1,0,0,1,0
2709,47.44651692931021,9.41768591174046,1,-1,0,0,0,0
2710,47.25800983994571,8.04432353888168,1,-1,0,1,0,0
2711,47.2822209848539,7.94871584317953,1,-1,0,1,0,0
2712,47.4078103235906,9.289801747875401,1,-1,0,0,0,0
2713,47.453357058142004,9.15474902804208,1,-1,0,1,0,0
2715,47.63754090332151,9.20972592343784,1,-1,0,1,0,0
2716,47.1702767808704,8.09862669781426,1,-1,0,1,0,0
2717,46.648328135593005,6.93423042637646,2,-1,0,0,1,0
2718,46.583267319937896,9.61664478089495,1,-1,0,1,0,0
2719,46.4985293412313,9.89793424585045,1,-1,0,1,0,0
2720,47.2523089796334,7.019202069113151,2,-1,0,0,1,0
2721,46.595682049436704,6.8205037113910905,2,-1,0,0,1,0
2722,46.9510387013416,6.85292390999948,2,-1,0,0,0,0
2723,47.176505498032206,8.93875810109831,1,-1,0,1,0,0
2724,48.48013403378821,8.78224462912438,1,-1,0,1,0,0
2725,46.8607225268836,7.250617069487388,2,-1,0,0,1,0
2726,46.763331835258896,7.66682450698359,2,-1,0,0,1,0
2727,47.7012765369456,8.639762841890349,1,-1,0,1,0,0
2728,46.8630504641078,8.6275188045661,1,-1,0,1,0,0
2729,46.5759257966243,9.93071377057253,1,-1,0,1,0,0
2730,46.886625120269784,7.47501622749169,2,-1,0,0,0,0
2731,47.268855022720786,8.25628103019919,1,-1,0,1,0,0
2732,47.2880587724413,8.98393437674297,1,-1,0,1,0,0
2733,47.05450979103,7.6249450484320995,2,-1,0,0,1,0
2734,47.4761429673241,9.469150394374829,1,-1,0,0,0,0
2735,47.4396212277484,9.409699888863528,1,-1,0,0,0,0
2736,46.7960896884231,7.322320595475791,2,-1,0,0,1,0
2737,46.99459571899071,6.93956641916487,2,-1,0,0,0,0
2738,47.0190434409221,6.8839337536116,2,-1,0,0,0,0
2739,46.5244145868798,8.62955798026133,3,-1,0,0,0,1
2740,46.2737506320623,8.81020020077007,3,-1,0,0,0,1
2741,47.1600161247268,8.167293918141919,1,-1,0,1,0,0
2742,47.3895866742558,8.69322158445574,0,-1,1,0,0,0
2743,47.379331960997895,8.540193575784679,1,-1,0,1,0,0
2744,47.3919584768613,8.03766702262543,1,-1,0,1,0,0
2745,46.750481626154794,6.809382568172151,2,-1,0,0,1,0
2746,47.4529561515104,8.70557341961411,0,-1,1,0,0,0
2747,46.895545048354904,7.46979701569022,2,-1,0,0,0,0
2748,48.6443732623668,9.443925701193251,1,-1,0,1,0,0
2749,46.8086154506619,6.63883741145832,2,-1,0,0,1,0
2750,47.35803763432771,7.2869090069708715,2,-1,0,0,1,0
2751,47.1053630963957,6.830906202382652,2,-1,0,0,0,0
2752,46.7924673118198,9.33716092966078,1,-1,0,1,0,0
2753,47.362242423938,7.35005158830042,2,-1,0,0,1,0
2754,47.344386492681714,7.87522466977548,1,-1,0,1,0,0
2755,47.24199099623221,8.820351163482039,1,-1,0,1,0,0
2756,46.4990178562045,7.67513392336285,2,-1,0,0,1,0
2757,47.5878886734395,8.56763710771835,1,-1,0,0,0,0
2758,46.0241617338126,8.951289599313519,3,-1,0,0,0,1
2759,47.2636552207691,7.55142692556953,2,-1,0,0,1,0
2760,47.1783678647098,8.45748568756429,1,-1,0,1,0,0
2761,46.184618603830394,9.02270566441097,3,-1,0,0,0,1
2762,46.4822821728265,6.86432353095654,2,-1,0,0,1,0
2763,47.765212103233004,8.65679489967963,1,-1,0,1,0,0
2764,47.1326202403568,7.60433769581153,2,-1,0,0,1,0
2765,46.6091183598815,9.58772801189512,1,-1,0,1,0,0
2766,46.811609641302496,7.13414150973224,2,-1,0,0,1,0
2767,47.1749178551906,8.511627149745701,1,-1,0,1,0,0
2768,46.5535431457979,6.63414820567456,3,-1,0,0,0,0
2769,47.319759257338106,9.083332962944633,1,-1,0,1,0,0
2770,47.34900015802871,8.17632198674858,1,-1,0,1,0,0
2771,47.3202098957961,7.67422662492576,2,-1,0,0,1,0
2772,47.326774166151196,8.49033707750911,0,-1,0,0,0,0
2773,46.9297499240065,6.811682255299809,2,-1,0,0,0,0
2774,47.199539295904714,7.81764266005541,2,-1,0,0,1,0
2775,46.966765245762396,6.864045053218431,2,-1,0,0,0,0
2776,46.2048402689822,8.590571096925121,3,-1,0,0,0,1
2777,47.1329258030846,8.79142541132936,1,-1,0,1,0,0
2778,47.4985912699372,8.863389448750189,1,-1,0,1,0,0
2779,48.8294735483298,9.166732553933901,1,-1,0,1,0,0
2780,46.95088539843571,7.43558916966619,2,-1,0,0,-1,0
2781,45.912835295240896,9.040609088025963,3,-1,0,0,0,1
2782,47.3481298008373,8.27983485695208,0,-1,0,0,0,0
2783,47.0584021230927,8.28618594601169,3,-1,0,0,0,1
2784,46.003511764283886,8.9780773610897,3,-1,0,0,0,1
2785,46.0032871300832,8.80350775190245,3,-1,0,0,0,1
2786,47.464575129950504,7.46431729245633,2,-1,0,0,1,0
2787,46.877673006131204,9.52883446186004,1,-1,0,1,0,0
2788,47.4167283106785,8.41439350337907,0,-1,0,0,0,0
2789,47.021407372843704,7.450007129978322,2,-1,0,0,1,0
2790,47.060544008532105,8.304951752299559,3,-1,0,0,0,1
2791,47.1100954344279,7.390933916886389,2,-1,0,0,1,0
2792,47.361664361298715,8.5265032508528,0,-1,0,0,0,0
2793,46.8095622969345,7.11122548683116,2,-1,0,0,1,0
2794,47.36673284219141,8.548467059552571,-1,"[0, 1]",1,1,0,0
2795,47.6998799785787,9.55838903471169,1,-1,0,1,0,0
2796,47.0939034707827,8.09813262440793,2,-1,0,0,1,0
2797,47.2726219692887,7.456627713623201,2,-1,0,0,1,0
2798,46.4589883700318,7.305117857782509,2,-1,0,0,1,0
2799,47.330506546082795,7.34560492764341,2,-1,0,0,1,0
2800,47.056015349389895,8.26951321433611,3,-1,0,0,0,1
2801,47.4034875656585,8.2790353563491,0,-1,1,0,0,0
2802,46.5301995237124,9.86734661042192,1,-1,0,1,0,0
2803,46.06629243372371,7.01976800774222,2,-1,0,0,1,0
2804,47.5016864160985,8.76930888903126,1,-1,0,1,0,0
2805,47.222068920894,9.50542436555263,1,-1,0,0,0,0
2806,46.20433668318071,7.3686826472956595,2,-1,0,0,1,0
2807,47.1722248601413,8.167293918141919,1,-1,0,1,0,0
2808,46.309330650879204,7.8610043388258894,2,-1,0,0,1,0
2809,47.444803720448704,9.1418222711018,1,-1,0,1,0,0
2810,46.8505128081727,9.5346465617491,1,-1,0,1,0,0
2811,47.31705534587339,8.274049706521549,0,-1,0,0,0,0
2812,47.39837397208,9.41185584554571,1,-1,0,0,0,0
2813,46.17018155484671,9.06222255376489,3,-1,0,0,0,1
2814,46.98136564003701,8.72779773974632,1,-1,0,1,0,0
2815,47.3798185879667,8.49466695717917,0,-1,0,0,0,0
2816,46.53172600152579,6.6039558289711,3,-1,0,0,0,0
2817,47.414406253599005,8.55552781768674,0,-1,1,0,0,0
2818,47.334987489046895,7.37317422371688,2,-1,0,0,1,0
2819,47.2043242853347,8.75938250514036,1,-1,0,1,0,0
2820,47.3327288003743,7.754006005319519,2,-1,0,0,1,0
2821,47.2296946047099,8.842359887946028,1,-1,0,1,0,0
2822,46.775046979237786,7.57284276194592,2,-1,0,0,1,0
2823,47.5428648287786,7.87224226303179,1,-1,0,1,0,0
2824,47.1525453647997,7.40463322497112,2,-1,0,0,1,0
2825,46.2888681359898,7.53500572217354,2,-1,0,0,1,0
2826,46.96037095512961,9.54294699497552,1,-1,0,1,0,0
2827,46.5171454596148,6.51228275421394,3,-1,0,0,0,0
2828,47.751038498185395,8.48875604260884,1,-1,0,1,0,0
2829,47.2470038845901,8.60072205963708,1,-1,0,1,0,0
2830,47.3692395218944,8.49163065151842,0,-1,0,0,0,0
2831,46.56256154970549,6.687023043305191,2,-1,0,0,1,0
2832,47.3737780125914,7.856054621609711,1,-1,0,1,0,0
2833,47.2428082147741,9.52989447389545,1,-1,0,0,0,0
2834,47.2718417823056,8.64133489363778,0,-1,1,0,0,0
2836,46.525446773541795,6.63449854863541,3,-1,0,0,0,0
2837,47.3782127019246,8.51039645780629,0,-1,0,0,0,0
2838,47.174111802965704,8.51529227610542,1,-1,0,1,0,0
2839,46.8629951844466,7.25391388658057,2,-1,0,0,1,0
2840,47.4706113690541,7.697906215818452,2,-1,0,0,1,0
2841,46.96776447620339,8.363485976220929,3,-1,0,0,0,1
2842,46.713292311256396,9.433810671092653,1,-1,0,1,0,0
2843,47.715880723836,8.62088025461553,1,-1,0,1,0,0
2844,46.4371765854484,8.95563744528927,3,-1,0,0,0,1
2845,46.5591026130775,6.4321799803178505,3,-1,0,0,0,0
2846,47.2376241521768,8.92391793260259,1,-1,0,1,0,0
2847,46.971025638314295,8.338629592305889,3,-1,0,0,0,1
2848,46.871777794407905,8.734023064666129,1,-1,0,1,0,0
2849,46.513572351819704,6.5009729647853,3,-1,0,0,0,0
2850,47.2253145460168,8.816730952886529,-1,"[0, 1]",1,1,0,0
2851,47.5178328366327,8.593697234114291,0,-1,1,0,0,0
2852,46.299550311781395,8.548026885063301,3,-1,0,0,0,1
2853,47.1667957089637,7.79564291874426,2,-1,0,0,1,0
2854,47.452749622659,8.93704231890541,1,-1,0,1,0,0
2855,47.217364852117,7.784710421734999,-1,"[1, 2]",0,1,0,0
2856,46.8608330908292,6.91599462610629,2,-1,0,0,1,0
2857,46.9601624994269,7.67219643238337,2,-1,0,0,1,0
2858,48.481033193005885,9.97683327726565,1,-1,0,1,0,0
2859,47.407518502997505,9.30515395608314,1,-1,0,0,0,0
2860,46.263460894209096,7.524558315417769,2,-1,0,0,1,0
2861,47.324551661306295,8.54799993560477,1,-1,0,1,0,0
2862,47.43818121827911,7.604131083296161,2,-1,0,0,1,0
2863,46.5211942856911,6.67254220092317,3,-1,0,0,0,0
2864,46.9888849425475,8.70467510432986,1,-1,0,1,0,0
2865,46.8179540693753,6.4562188973242405,2,-1,0,0,1,0
2866,47.2901000179484,7.58272423007261,2,-1,0,0,1,0
2867,47.39466463407129,8.63115698146729,0,-1,1,0,0,0
2868,47.26310046379599,8.409839044887951,0,-1,0,0,0,0
2869,47.115053543954,9.18299206057873,1,-1,0,1,0,0
2870,47.26633748016789,8.931724292422679,1,-1,0,1,0,0
2872,46.9234125629276,6.6356663585049285,2,-1,0,0,0,0
2873,47.143698822547705,7.27532972295696,2,-1,0,0,0,0
2874,47.3640678433212,7.349350902378711,2,-1,0,0,1,0
2875,47.1287883347015,7.44826439832688,2,-1,0,0,1,0
2876,46.6913361221161,9.395335827468461,3,-1,0,0,0,1
2877,47.191188944082796,8.90179242715165,1,-1,0,1,0,0
2878,47.4695729909719,7.59689066210515,2,-1,0,0,1,0
2879,46.1488144873528,7.04256724965635,2,-1,0,0,1,0
2880,47.4238458109543,8.63069884067232,0,-1,1,0,0,0
2881,46.9418336165915,7.69616348416701,2,-1,0,0,1,0
2882,47.407342193939,8.467951060625731,0,-1,0,0,0,0
2883,46.517337090246,6.52628748949531,3,-1,0,0,0,0
2884,46.755885487834604,7.65997934451764,2,-1,0,0,1,0
2885,46.201563770031214,7.173954843129962,2,-1,0,0,1,0
2886,46.57866740690501,9.92333860208889,1,-1,0,1,0,0
2887,46.0111612623355,8.95462234901807,3,-1,0,0,0,1
2888,47.4500646737807,8.5298270174045,0,-1,1,0,0,0
2889,47.3861139194388,8.16847071116428,1,-1,0,1,0,0
2890,47.474661454736,7.817462996998558,2,-1,0,0,1,0
2891,46.475533254767285,7.28370202140612,2,-1,0,0,1,0
2892,47.4066187126573,9.29964728339072,1,-1,0,0,0,0
2893,47.406934856960795,8.17554943560413,1,-1,0,1,0,0
2894,47.5477279099086,8.186868208185611,1,-1,0,1,0,0
2895,46.82914720840839,9.405567638556,1,-1,0,1,0,0
2896,48.784557151184394,9.18164458765236,1,-1,0,1,0,0
2897,47.6359065640746,8.60690246879268,1,-1,0,1,0,0
2898,47.5258465577542,8.77528268567149,1,-1,0,-1,0,0
2899,46.22859681050961,7.347150029932308,2,-1,0,0,1,0
2900,47.2411371723497,9.501876020179859,1,-1,0,0,0,0
2901,46.1555104774364,7.39178731640643,2,-1,0,0,1,0
2902,47.311129398356286,8.36038678849029,0,-1,0,0,0,0
2903,46.97546957106629,7.43403508422445,2,-1,0,0,0,0
2904,47.62908415897321,8.72718688535303,1,-1,0,1,0,0
2905,46.923535268226786,7.41523334532521,2,-1,0,0,0,0
2906,47.196755991299,8.71201434020214,1,-1,0,1,0,0
2907,48.338445860204494,8.03276222117345,1,-1,0,1,0,0
2908,46.863056606288794,7.253904903427732,2,-1,0,0,1,0
2909,47.100336819349,8.267860314213099,3,-1,0,0,0,1
2910,46.4832038207735,8.79069777594912,3,-1,0,0,0,1
2911,46.9813840259295,6.8992140965966,2,-1,0,0,0,0
2912,47.14156639015541,7.25124589018636,2,-1,0,0,0,0
2913,46.94588748321,7.389748140711192,2,-1,0,0,0,0
2914,47.5418400072471,7.948661944262482,1,-1,0,1,0,0
2915,46.8302289039427,7.7015893084838485,2,-1,0,0,1,0
2916,46.8892895900253,7.53673048751929,2,-1,0,0,1,0
2917,47.05885498604421,8.330688485193159,3,-1,0,0,0,1
2918,45.909628929174794,8.97128609754081,3,-1,0,0,0,1
2919,47.1403137753774,7.244598357082959,2,-1,0,0,0,0
2920,47.478923726527995,8.09789007928118,1,-1,0,1,0,0
2921,47.347892428203295,7.65083449492403,2,-1,0,0,1,0
2922,46.777846176876004,6.63243242348165,2,-1,0,0,1,0
2923,47.055397218783796,8.3269065778465,3,-1,0,0,0,1
2924,47.4630386324611,9.05272736121042,1,-1,0,1,0,0
2925,46.304297966181295,7.867705770846361,2,-1,0,0,1,0
2926,46.973495897551295,7.4841251444739285,2,-1,0,0,0,0
2927,47.164975689325296,8.32742760071136,1,-1,0,1,0,0
2928,46.4991971833845,6.4778054136046315,3,-1,0,0,0,0
2929,47.557325410527895,8.72943267356364,1,-1,0,0,0,0
2930,47.205843917442714,8.69802757122645,1,-1,0,1,0,0
2931,46.75268508848411,7.99002936310194,2,-1,0,0,1,0
2932,46.53323389699929,6.60842045593379,3,-1,0,0,0,0
2933,47.351738950651296,8.70592376257496,0,-1,1,0,0,0
2934,47.2014496814504,8.7524924269102,1,-1,0,1,0,0
2935,47.5450538774911,9.2996203339322,1,-1,0,1,0,0
2936,46.99908057908201,6.95517913880504,2,-1,0,0,0,0
2937,47.461253080938796,9.15529700036547,1,-1,0,1,0,0
2938,47.113567993635904,6.840131900351841,2,-1,0,0,0,0
2939,46.470689106490404,6.84827063682709,2,-1,0,0,1,0
2940,47.3648770923725,8.5540815300791,0,-1,0,0,0,0
2941,47.424641987266504,9.379714124675447,1,-1,0,0,0,0
2942,46.50570203156121,6.71076551626778,3,-1,0,0,0,0
2943,47.0393600399023,9.41534130884858,1,-1,0,0,0,0
2944,46.0078857095582,8.95259215647568,3,-1,0,0,0,1
2945,47.404934604295995,8.50473707151555,0,-1,0,0,0,0
2946,46.9902085244592,8.63828062167135,1,-1,0,1,0,0
2947,47.399906278120795,8.0467400069963,1,-1,0,1,0,0
2948,46.9515415317906,7.7550031352850315,2,-1,0,0,1,0
2949,47.5405665324596,9.29747336040285,1,-1,0,1,0,0
2950,46.99500623413,8.37434660800745,3,-1,0,0,0,1
2951,46.4894446366178,6.7451620085015,2,-1,0,0,1,0
2952,47.4683038343444,9.42480955194452,1,-1,0,0,0,0
2953,47.2249485080123,8.816730952886529,1,-1,0,1,0,0
2954,46.93623988062,7.42516871236896,2,-1,0,0,0,0
2955,47.4110810354565,9.28098029178412,1,-1,0,0,0,0
2956,48.7555993162665,8.87280379292908,1,-1,0,1,0,0
2957,47.527927134513,8.214715981997191,1,-1,0,1,0,0
2959,47.2613934828005,6.952232664672719,2,-1,0,0,1,0
2960,47.6666901348416,8.77041381683088,1,-1,0,1,0,0
2961,47.3997238630719,8.06538903229722,1,-1,0,1,0,0
2962,46.9995216925282,6.941964920973799,2,-1,0,0,0,0
2963,46.0239059958544,8.856795814563839,3,-1,0,0,0,1
2964,46.847502352118504,9.53116109844624,1,-1,0,1,0,0
2965,47.046620215132506,6.7444164068155805,2,-1,0,0,0,0
2966,47.3026138726202,8.545439737044669,0,-1,0,0,0,0
2967,47.183765305993994,9.432148787816802,1,-1,0,0,0,0
2968,46.6082297036341,10.3726489578095,1,-1,0,1,0,0
2969,47.5554885012611,7.614749169955928,2,-1,0,0,1,0
2970,47.1428800763869,8.51322615095166,1,-1,0,1,0,0
2971,46.524587649485,6.52128387336207,3,-1,0,0,0,0
2972,46.8758676663373,7.46965328524475,2,-1,0,0,0,0
2973,47.4651763558737,9.420237127147713,1,-1,0,0,0,0
2974,47.302601689197296,7.1115488803334905,2,-1,0,0,1,0
2975,45.850055617654704,8.94461511675159,3,-1,0,0,0,1
2977,46.9924695677341,6.845979932852268,2,-1,0,0,0,0
2978,46.4424322663593,6.27272901736444,2,-1,0,0,1,0
2979,46.3149274953104,6.94082406056281,2,-1,0,0,1,0
2980,47.472888442145006,9.335364299092287,1,-1,0,0,0,0
2981,47.1331396959494,7.24290952434858,2,-1,0,0,-1,0
2982,46.958126948115904,7.68000279220345,2,-1,0,0,1,0
2983,46.8463165547425,9.510966970856419,1,-1,0,1,0,0
2984,46.168688494250794,8.78606246908242,3,-1,0,0,0,1
2985,47.227876741278,8.825803937257401,1,-1,0,1,0,0
2986,47.477144786179714,9.50549623077537,1,-1,0,-1,0,0
2987,45.9219783588606,8.93004444284114,3,-1,0,0,0,1
2988,47.575509155912,8.23048141523568,1,-1,0,1,0,0
2989,47.0930044523876,8.66922758321357,1,-1,0,1,0,0
2990,47.34156209750071,9.589946850647197,1,-1,0,0,0,0
2991,47.1215882501857,8.742449262032348,1,-1,0,1,0,0
2992,47.296570550148296,8.076096950485411,1,-1,0,1,0,0
2993,47.320557006582405,9.43039707301252,1,-1,0,0,0,0
2994,46.736520168282006,9.43337947975621,1,-1,0,1,0,0
2995,47.0213216362094,6.72909114806637,2,-1,0,0,0,0
2996,46.0068686889479,8.92882273405457,3,-1,0,0,0,1
2997,46.9701981066052,9.69713383036326,1,-1,0,1,0,0
2999,47.018706602725,7.662072419129928,2,-1,0,0,1,0
3000,47.0479362456616,8.29514214939561,3,-1,0,0,0,1
3001,46.4760776531638,6.85189983057544,2,-1,0,0,1,0
3002,47.3501869856148,8.56137585018717,0,-1,1,0,0,0
3003,47.4316672654183,7.88464799710721,2,-1,0,0,1,0
3004,47.2153940222126,7.54893859223217,2,-1,0,0,1,0
3005,46.7969383593999,7.24743703338117,2,-1,0,0,1,0
3006,47.42563871010321,7.42268936218444,2,-1,0,0,1,0
3007,47.672334140034714,9.523714064739847,1,-1,0,1,0,0
3008,46.506666562556894,6.67291949334255,3,-1,0,0,0,0
3009,47.7011918981095,8.55186269132702,1,-1,0,1,0,0
3010,47.3872755844333,9.511748505153713,1,-1,0,0,0,0
3011,46.7935005442629,7.1513801800369,2,-1,0,0,1,0
3012,46.158845722414895,7.2460266783849,2,-1,0,0,1,0
3013,47.18068199327129,8.51088154805978,1,-1,0,1,0,0
3014,47.45640627824861,8.69305988770458,0,-1,1,0,0,0
3015,47.2330495580566,7.08803098619197,2,-1,0,0,1,0
3016,46.75126946660811,7.03479682244764,2,-1,0,0,1,0
